county_fips,county_label,signal,value,date
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0573467,2021-03-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0541648,2021-03-17
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0519915,2021-03-18
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0471157,2021-03-19
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0317803,2021-03-20
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0328342,2021-03-21
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0555009,2021-03-22
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0581534,2021-03-23
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0498872,2021-03-24
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0539614,2021-03-25
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0480834,2021-03-26
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0323068,2021-03-27
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0329325,2021-03-28
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0511995,2021-03-29
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0562357,2021-03-30
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0608198,2021-03-31
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0456321,2021-04-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0442618,2021-04-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0299974,2021-04-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0340928,2021-04-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0456797,2021-04-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0466548,2021-04-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0386527,2021-04-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0530806,2021-04-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0397473,2021-04-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0274849,2021-04-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0302938,2021-04-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0567118,2021-04-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0465811,2021-04-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0528944,2021-04-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0526031,2021-04-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",full_time_work_prop,0.0516756,2021-04-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,541.9390018,2021-01-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,544.012939,2021-01-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,642.8170055,2021-01-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,648.310536,2021-01-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,628.0720887,2021-01-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,592.4462963,2021-01-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,614.4842884,2021-01-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,606.935305,2021-01-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,630.4029575,2021-01-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,651.2698706,2021-01-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,604.5841035,2021-01-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,609.3271719,2021-01-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,578.87061,2021-01-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,604.7301294,2021-01-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,583.0110906,2021-01-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,573.2107209,2021-01-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,636.1722222,2021-01-17
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,648.5600739,2021-01-18
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,635.0092593,2021-01-19
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,592.8890943,2021-01-20
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,568.715342,2021-01-21
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,591.0073937,2021-01-22
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,602.8240741,2021-01-23
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,669.2592593,2021-01-24
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,608.0055659,2021-01-25
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,509.1903882,2021-01-26
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,585.2255083,2021-01-27
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,607.4851852,2021-01-28
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,583.5249538,2021-01-29
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,592.862963,2021-01-30
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,692.3925926,2021-01-31
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,629.0296296,2021-02-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,678.8428835,2021-02-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,605.6968577,2021-02-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,636.5387454,2021-02-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,579.1700555,2021-02-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,634.8022181,2021-02-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,682.6321627,2021-02-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,615.4602588,2021-02-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,622.8207024,2021-02-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,637.6111111,2021-02-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,630.0537037,2021-02-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,602.5951941,2021-02-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,660.0702403,2021-02-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,661.6574074,2021-02-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,623.728281,2021-02-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,657.2177122,2021-02-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,571.3701657,2021-02-17
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,614.519337,2021-02-18
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,576.6107011,2021-02-19
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,596.8560886,2021-02-20
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,648.5369004,2021-02-21
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,647.7679558,2021-02-22
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,593.0811808,2021-02-23
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,621.310536,2021-02-24
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,630.2583026,2021-02-25
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,589.6254613,2021-02-26
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,620.8872458,2021-02-27
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,638.6568266,2021-02-28
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,551.7066421,2021-03-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,570.2306273,2021-03-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,616.2490775,2021-03-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,599.8133087,2021-03-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,565.2915129,2021-03-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,643.1977819,2021-03-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,838.3752311,2021-03-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,617.7103321,2021-03-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,597.2066421,2021-03-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,586.5442804,2021-03-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,589.5166052,2021-03-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,555.8357934,2021-03-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,532.2712177,2021-03-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,568.0313653,2021-03-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,585.0830258,2021-03-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,605.8413284,2021-03-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,594.9169742,2021-03-17
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,610.6512915,2021-03-18
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,556.4151292,2021-03-19
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,554.3708487,2021-03-20
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,604.9168207,2021-03-21
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,590.3863216,2021-03-22
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,582.0831793,2021-03-23
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,563.0885609,2021-03-24
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,577.5009242,2021-03-25
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,515.300738,2021-03-26
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,563.2495379,2021-03-27
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,626.8136531,2021-03-28
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,561.3837638,2021-03-29
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,584.9557196,2021-03-30
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,629.5202952,2021-03-31
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,574.4069982,2021-04-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,552.1881919,2021-04-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,484.3081181,2021-04-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,483.9188192,2021-04-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,450.9944649,2021-04-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,432.9372694,2021-04-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,391.695572,2021-04-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,423.1088561,2021-04-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,416.3579336,2021-04-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,440.7158672,2021-04-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,503.0848708,2021-04-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,570.4944649,2021-04-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,588.3321033,2021-04-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,585.7509225,2021-04-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,424.3118081,2021-04-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",median_home_dwell_time,528.7855823,2021-04-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0508756,2021-01-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0421619,2021-01-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0394765,2021-01-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0636249,2021-01-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.057328,2021-01-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0740738,2021-01-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0612023,2021-01-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0609184,2021-01-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.052228,2021-01-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0488152,2021-01-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.068029,2021-01-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0611014,2021-01-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0707948,2021-01-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0717362,2021-01-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0645097,2021-01-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0468559,2021-01-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0425614,2021-01-17
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0505252,2021-01-18
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0731083,2021-01-19
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0736666,2021-01-20
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0795442,2021-01-21
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0767353,2021-01-22
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0572046,2021-01-23
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0483103,2021-01-24
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0781203,2021-01-25
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0832477,2021-01-26
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0708448,2021-01-27
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0771527,2021-01-28
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0699841,2021-01-29
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0564639,2021-01-30
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0506558,2021-01-31
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.085486,2021-02-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0846744,2021-02-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0693805,2021-02-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0768886,2021-02-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0778958,2021-02-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0519988,2021-02-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0436155,2021-02-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0729371,2021-02-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0778093,2021-02-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0748315,2021-02-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0774772,2021-02-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.063309,2021-02-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0470203,2021-02-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0476794,2021-02-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0543186,2021-02-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0633693,2021-02-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0732666,2021-02-17
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0725472,2021-02-18
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0753672,2021-02-19
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0455557,2021-02-20
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0448912,2021-02-21
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0722329,2021-02-22
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0793894,2021-02-23
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0721223,2021-02-24
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0785156,2021-02-25
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0737595,2021-02-26
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.050386,2021-02-27
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0499847,2021-02-28
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0699719,2021-03-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0739803,2021-03-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0783123,2021-03-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0761998,2021-03-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0739377,2021-03-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0570198,2021-03-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0491303,2021-03-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0685536,2021-03-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0727597,2021-03-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0851936,2021-03-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0729503,2021-03-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0752088,2021-03-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0552291,2021-03-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0493957,2021-03-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0650869,2021-03-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0773486,2021-03-16
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0752906,2021-03-17
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0749719,2021-03-18
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0742657,2021-03-19
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0550487,2021-03-20
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.054408,2021-03-21
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0805713,2021-03-22
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0784213,2021-03-23
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0747741,2021-03-24
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0703014,2021-03-25
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0750381,2021-03-26
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0548555,2021-03-27
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0498797,2021-03-28
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0727313,2021-03-29
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0809064,2021-03-30
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0835843,2021-03-31
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0754769,2021-04-01
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0689582,2021-04-02
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0518755,2021-04-03
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0603554,2021-04-04
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0696972,2021-04-05
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0759154,2021-04-06
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0655348,2021-04-07
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0836914,2021-04-08
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0667289,2021-04-09
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0441147,2021-04-10
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0470215,2021-04-11
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0759845,2021-04-12
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0642207,2021-04-13
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0744142,2021-04-14
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.0738482,2021-04-15
13121,"Fulton (Scottish Rite, Hughes Spalding)",part_time_work_prop,0.08222,2021-04-16
